product_id,event_id,timestamp,barcode_match,quantity_expected,quantity_scanned,image_path,product_match_score,damage_probability,anomaly_score,decision,operator_id
MCH-P-000256,EV-F7E2A71E0B,2026-06-10T17:46:24.513809,True,1,1,mock_images/MCH-P-000256_cab57d.jpg,0.915,0.035,0.053,PASS,OP-003
MCH-P-000256,EV-5945FE2697,2026-04-26T21:40:24.513955,True,2,2,mock_images/MCH-P-000256_0825c0.jpg,0.952,0.057,0.143,PASS,OP-001
MCH-P-000256,EV-EC43B1994D,2026-04-19T13:27:24.514082,True,7,7,mock_images/MCH-P-000256_4d99df.jpg,0.934,0.179,0.0,PASS,OP-005
MCH-P-000257,EV-0EF811235F,2026-07-05T17:19:24.514400,True,7,7,mock_images/MCH-P-000257_a92ee3.jpg,0.971,0.073,0.056,PASS,OP-001
MCH-P-000257,EV-928485E502,2026-07-01T09:44:24.514541,True,6,6,mock_images/MCH-P-000257_ad7a0b.jpg,0.917,0.116,0.095,PASS,OP-005
MCH-P-000257,EV-65A3671412,2026-04-09T16:46:24.514667,True,1,1,mock_images/MCH-P-000257_8c5152.jpg,0.966,0.124,0.061,PASS,OP-010
MCH-P-000258,EV-713745F52A,2026-07-17T11:46:24.514967,True,6,6,mock_images/MCH-P-000258_c41940.jpg,0.936,0.12,0.0,PASS,OP-004
MCH-P-000258,EV-A2B211CB9C,2026-04-07T03:19:24.515156,True,4,4,mock_images/MCH-P-000258_4a312c.jpg,0.942,0.074,0.068,PASS,OP-004
MCH-P-000258,EV-5EEF577960,2026-04-26T21:27:24.515318,True,9,9,mock_images/MCH-P-000258_26fdbe.jpg,0.949,0.007,0.069,PASS,OP-010
MCH-P-000259,EV-FA6C92033D,2026-08-17T12:26:24.515668,True,8,8,mock_images/MCH-P-000259_e1fba5.jpg,0.844,0.085,0.004,PASS,OP-006
MCH-P-000259,EV-28DB4A17D2,2026-06-10T06:40:24.515844,True,1,1,mock_images/MCH-P-000259_6c2dad.jpg,0.974,0.078,0.058,PASS,OP-004
MCH-P-000259,EV-C8E78661C3,2026-04-27T03:32:24.515984,True,4,4,mock_images/MCH-P-000259_d9deb7.jpg,0.934,0.114,0.0,PASS,OP-009
MCH-P-000260,EV-2E3F026DC6,2026-07-09T06:17:24.516338,True,2,2,mock_images/MCH-P-000260_cfb992.jpg,0.866,0.128,0.019,PASS,OP-006
MCH-P-000260,EV-F5E65BA0B5,2026-08-07T11:05:24.516528,True,9,9,mock_images/MCH-P-000260_2d4290.jpg,0.953,0.16,0.012,PASS,OP-008
MCH-P-000260,EV-4FE40A2BED,2026-06-13T23:51:24.516673,True,8,8,mock_images/MCH-P-000260_87a0d6.jpg,0.926,0.086,0.072,PASS,OP-008
MCH-P-000261,EV-1D055908FE,2026-07-20T18:03:24.517437,True,4,4,mock_images/MCH-P-000261_20766d.jpg,1.0,0.078,0.054,PASS,OP-009
MCH-P-000261,EV-680D565CCD,2026-06-23T08:06:24.517773,True,9,8,mock_images/MCH-P-000261_db92c3.jpg,0.896,0.049,0.088,FAIL,OP-005
MCH-P-000261,EV-2236714784,2026-06-11T14:04:24.517947,True,3,3,mock_images/MCH-P-000261_51659b.jpg,0.961,0.044,0.107,PASS,OP-010
MCH-P-000262,EV-097477E429,2026-05-13T02:25:24.518437,True,3,2,mock_images/MCH-P-000262_b5cbca.jpg,0.947,0.036,0.034,FAIL,OP-002
MCH-P-000262,EV-44A87E9879,2026-07-23T07:36:24.518629,True,9,9,mock_images/MCH-P-000262_6ee108.jpg,1.0,0.088,0.069,PASS,OP-010
MCH-P-000262,EV-7F89BA26E1,2026-05-06T09:43:24.518834,True,7,7,mock_images/MCH-P-000262_cbc88d.jpg,0.927,0.041,0.063,PASS,OP-003
MCH-P-000263,EV-2D1A0EC265,2026-07-21T19:45:24.519283,True,6,6,mock_images/MCH-P-000263_5fa88c.jpg,1.0,0.0,0.091,PASS,OP-005
MCH-P-000263,EV-FDF0E7C201,2026-06-02T08:29:24.519581,True,3,3,mock_images/MCH-P-000263_21fb4e.jpg,0.927,0.034,0.067,PASS,OP-010
MCH-P-000263,EV-D9C593B1AC,2026-08-06T16:52:24.519756,True,5,5,mock_images/MCH-P-000263_4603fb.jpg,0.97,0.095,0.074,PASS,OP-009
MCH-P-000264,EV-756723FA8C,2026-08-17T05:35:24.520166,True,8,8,mock_images/MCH-P-000264_b1f633.jpg,0.946,0.061,0.046,PASS,OP-009
MCH-P-000264,EV-E376138911,2026-04-22T17:23:24.520337,True,2,1,mock_images/MCH-P-000264_282c08.jpg,0.992,0.07,0.037,FAIL,OP-009
MCH-P-000264,EV-1CE72C79D7,2026-05-05T19:12:24.520725,True,6,6,mock_images/MCH-P-000264_510122.jpg,1.0,0.122,0.059,PASS,OP-009
MCH-P-000265,EV-50A2E1151C,2026-05-01T05:46:24.521078,True,2,2,mock_images/MCH-P-000265_b43a01.jpg,0.959,0.0,0.0,PASS,OP-002
MCH-P-000265,EV-7014FB63E4,2026-06-19T22:03:24.521222,True,3,3,mock_images/MCH-P-000265_81f0b5.jpg,0.941,0.0,0.103,PASS,OP-009
MCH-P-000265,EV-8431262110,2026-04-19T08:40:24.521353,True,5,5,mock_images/MCH-P-000265_756843.jpg,0.858,0.072,0.009,PASS,OP-007
MCH-P-000266,EV-538B1C9B4E,2026-04-08T03:34:24.521720,True,1,1,mock_images/MCH-P-000266_02e487.jpg,0.927,0.0,0.0,PASS,OP-005
MCH-P-000266,EV-A3334CCCA4,2026-08-15T22:29:24.521871,True,2,2,mock_images/MCH-P-000266_2ccd46.jpg,0.984,0.078,0.019,PASS,OP-003
MCH-P-000266,EV-6FF7E56241,2026-05-29T22:34:24.522011,True,6,6,mock_images/MCH-P-000266_052836.jpg,0.953,0.062,0.035,PASS,OP-006
MCH-P-000267,EV-6F51AC73D0,2026-06-12T05:55:24.522304,True,5,5,mock_images/MCH-P-000267_d45867.jpg,1.0,0.021,0.05,PASS,OP-009
MCH-P-000267,EV-27AC54A4B9,2026-04-26T16:13:24.522442,True,5,5,mock_images/MCH-P-000267_e8096e.jpg,0.944,0.0,0.062,PASS,OP-006
MCH-P-000267,EV-3CD33AAC4C,2026-06-26T14:38:24.522582,True,7,7,mock_images/MCH-P-000267_2b3d46.jpg,0.974,0.0,0.057,PASS,OP-003
MCH-P-000268,EV-73054A2C76,2026-08-01T17:48:24.522960,True,1,1,mock_images/MCH-P-000268_c40e24.jpg,0.963,0.006,0.119,PASS,OP-001
MCH-P-000268,EV-E5933FA8BD,2026-05-29T19:31:24.523172,True,3,3,mock_images/MCH-P-000268_624dc5.jpg,0.973,0.0,0.0,PASS,OP-002
MCH-P-000268,EV-388C31B4B0,2026-05-24T09:03:24.523323,True,8,8,mock_images/MCH-P-000268_624655.jpg,0.968,0.0,0.065,PASS,OP-007
MCH-P-000269,EV-9EE5423B2D,2026-06-19T18:27:24.523699,True,9,9,mock_images/MCH-P-000269_61f4b6.jpg,0.878,0.139,0.066,PASS,OP-004
MCH-P-000269,EV-B86BAB4342,2026-04-27T19:45:24.523883,True,1,1,mock_images/MCH-P-000269_337220.jpg,0.925,0.141,0.084,PASS,OP-006
MCH-P-000269,EV-D3847257F9,2026-04-22T23:54:24.524068,True,4,4,mock_images/MCH-P-000269_aebc92.jpg,1.0,0.138,0.019,PASS,OP-005
MCH-P-000270,EV-0790E82973,2026-07-04T07:51:24.524499,True,5,5,mock_images/MCH-P-000270_2a2d04.jpg,0.942,0.054,0.067,PASS,OP-007
MCH-P-000270,EV-443EB5A62F,2026-08-22T18:40:24.524709,True,1,1,mock_images/MCH-P-000270_641864.jpg,0.967,0.02,0.084,PASS,OP-006
MCH-P-000270,EV-6F69DAE19E,2026-08-20T03:43:24.524844,True,3,3,mock_images/MCH-P-000270_2ae6f3.jpg,0.945,0.069,0.107,PASS,OP-008
MCH-P-000271,EV-486DF794CB,2026-07-25T02:50:24.527170,True,3,3,mock_images/MCH-P-000271_7c39c5.jpg,0.987,0.22,0.06,PASS,OP-009
MCH-P-000271,EV-8C83F3F3DF,2026-06-25T22:56:24.527810,True,2,2,mock_images/MCH-P-000271_e3a41a.jpg,0.996,0.056,0.021,PASS,OP-002
MCH-P-000271,EV-E357AFC67A,2026-04-08T12:48:24.528033,True,2,2,mock_images/MCH-P-000271_141995.jpg,0.982,0.098,0.026,PASS,OP-009
MCH-P-000272,EV-E4B6305FAF,2026-07-09T11:03:24.528518,True,6,6,mock_images/MCH-P-000272_d4be4e.jpg,0.879,0.035,0.006,PASS,OP-003
MCH-P-000272,EV-12028D5584,2026-05-09T11:54:24.528761,True,8,8,mock_images/MCH-P-000272_14cd19.jpg,1.0,0.0,0.101,PASS,OP-009
MCH-P-000272,EV-61A89A5B42,2026-06-22T07:52:24.528928,True,4,4,mock_images/MCH-P-000272_382e37.jpg,1.0,0.018,0.036,PASS,OP-004
MCH-P-000273,EV-663C6DF70F,2026-06-10T10:44:24.529342,True,9,9,mock_images/MCH-P-000273_9cb0fd.jpg,0.965,0.012,0.016,PASS,OP-002
MCH-P-000273,EV-52C5A7E7DE,2026-08-02T21:32:24.529536,True,8,8,mock_images/MCH-P-000273_04a994.jpg,0.935,0.006,0.061,PASS,OP-004
MCH-P-000273,EV-32D84EC24D,2026-05-09T03:17:24.529688,True,5,5,mock_images/MCH-P-000273_a6a1cf.jpg,1.0,0.073,0.084,PASS,OP-009
MCH-P-000274,EV-9542E0651C,2026-07-16T17:46:24.530358,False,2,2,mock_images/MCH-P-000274_4a55fe.jpg,0.891,0.046,0.0,FAIL,OP-010
MCH-P-000274,EV-5CDD79E583,2026-05-14T03:30:24.530611,True,8,8,mock_images/MCH-P-000274_e1eafe.jpg,1.0,0.065,0.02,PASS,OP-003
MCH-P-000274,EV-E21A7A9F1F,2026-07-13T01:57:24.530805,True,7,7,mock_images/MCH-P-000274_09501e.jpg,0.939,0.011,0.059,PASS,OP-003
MCH-P-000275,EV-C5BB842418,2026-06-14T17:50:24.531295,True,1,1,mock_images/MCH-P-000275_d6e916.jpg,0.941,0.025,0.042,PASS,OP-003
MCH-P-000275,EV-088EB37911,2026-07-05T21:38:24.531544,True,1,0,mock_images/MCH-P-000275_abba13.jpg,0.931,0.029,0.044,FAIL,OP-004
MCH-P-000275,EV-0CD5F82290,2026-05-08T15:59:24.531918,True,5,5,mock_images/MCH-P-000275_10aa5c.jpg,0.977,0.056,0.09,PASS,OP-007
MCH-P-000276,EV-780BC91E96,2026-04-11T12:23:24.532635,True,4,4,mock_images/MCH-P-000276_38a089.jpg,0.928,0.0,0.005,PASS,OP-003
MCH-P-000276,EV-5819BE474A,2026-05-21T23:34:24.532876,True,4,4,mock_images/MCH-P-000276_26d4ca.jpg,0.98,0.053,0.049,PASS,OP-004
MCH-P-000276,EV-3C4C193FF2,2026-08-14T13:04:24.533083,True,9,9,mock_images/MCH-P-000276_be46d0.jpg,0.944,0.0,0.041,PASS,OP-001
MCH-P-000277,EV-7FA3AD51C4,2026-06-08T16:46:24.533835,True,6,6,mock_images/MCH-P-000277_8ed03b.jpg,0.885,0.081,0.06,PASS,OP-009
MCH-P-000277,EV-00C8854C59,2026-08-16T23:13:24.535512,True,4,4,mock_images/MCH-P-000277_351a7c.jpg,0.934,0.0,0.147,PASS,OP-007
MCH-P-000277,EV-C5B9CD933B,2026-05-13T13:56:24.535800,True,3,3,mock_images/MCH-P-000277_13674d.jpg,0.9,0.047,0.0,PASS,OP-002
MCH-P-000278,EV-7BF754CFF6,2026-05-31T09:11:24.536341,True,3,3,mock_images/MCH-P-000278_bcedc9.jpg,0.988,0.0,0.098,PASS,OP-006
MCH-P-000278,EV-0D7FF073EB,2026-05-21T04:53:24.536523,True,3,3,mock_images/MCH-P-000278_742619.jpg,1.0,0.0,0.03,PASS,OP-010
MCH-P-000278,EV-427F910C86,2026-07-18T22:06:24.536688,True,7,7,mock_images/MCH-P-000278_7bffd5.jpg,0.858,0.053,0.096,PASS,OP-007
MCH-P-000279,EV-78E411B6F9,2026-08-17T11:47:24.537176,True,1,1,mock_images/MCH-P-000279_0f0e7b.jpg,0.888,0.0,0.028,PASS,OP-004
MCH-P-000279,EV-D09ED9C6B1,2026-06-16T10:26:24.537403,True,2,2,mock_images/MCH-P-000279_870fb3.jpg,0.992,0.03,0.005,PASS,OP-008
MCH-P-000279,EV-5FFCC1B4AE,2026-07-12T07:01:24.537613,True,6,6,mock_images/MCH-P-000279_1bb78c.jpg,0.965,0.08,0.054,PASS,OP-004
MCH-P-000280,EV-FDEF9631A4,2026-07-23T13:41:24.539049,True,2,2,mock_images/MCH-P-000280_fe1a00.jpg,0.853,0.273,0.024,PASS,OP-001
MCH-P-000280,EV-2AC25CCD9B,2026-08-22T19:14:24.539341,True,7,7,mock_images/MCH-P-000280_e0b739.jpg,0.876,0.119,0.048,PASS,OP-002
MCH-P-000280,EV-A18A8B4559,2026-04-18T04:29:24.539550,True,9,9,mock_images/MCH-P-000280_a04179.jpg,0.915,0.059,0.0,PASS,OP-009
MCH-P-000281,EV-416CB6CBDF,2026-04-23T11:51:24.540369,True,1,1,mock_images/MCH-P-000281_3817aa.jpg,0.929,0.095,0.015,PASS,OP-008
MCH-P-000281,EV-B26192D82E,2026-07-05T19:52:24.540654,True,1,1,mock_images/MCH-P-000281_2a3e86.jpg,0.914,0.0,0.0,PASS,OP-009
MCH-P-000281,EV-0F5BD4580A,2026-06-10T04:45:24.540892,True,2,2,mock_images/MCH-P-000281_da51b4.jpg,0.945,0.142,0.0,PASS,OP-003
MCH-P-000282,EV-8E202112E3,2026-07-31T08:03:24.541417,True,9,9,mock_images/MCH-P-000282_bd2b90.jpg,0.837,0.09,0.02,PASS,OP-003
MCH-P-000282,EV-4C0B43287A,2026-07-06T03:27:24.541660,True,6,6,mock_images/MCH-P-000282_ac4e36.jpg,0.897,0.111,0.036,PASS,OP-007
MCH-P-000282,EV-61C089B5F0,2026-04-23T07:29:24.541892,True,7,7,mock_images/MCH-P-000282_ed4fb5.jpg,0.917,0.091,0.006,PASS,OP-004
MCH-P-000283,EV-9BD86C96E6,2026-07-20T23:43:24.542365,True,3,3,mock_images/MCH-P-000283_8efe66.jpg,1.0,0.137,0.068,PASS,OP-009
MCH-P-000283,EV-9277967054,2026-06-18T12:06:24.542612,True,3,3,mock_images/MCH-P-000283_098898.jpg,1.0,0.0,0.014,PASS,OP-001
MCH-P-000283,EV-E49B027180,2026-08-07T08:34:24.542845,True,2,2,mock_images/MCH-P-000283_5c434e.jpg,1.0,0.099,0.081,PASS,OP-008
MCH-P-000284,EV-407D8967FB,2026-06-15T18:22:24.543339,True,2,2,mock_images/MCH-P-000284_e326c1.jpg,0.967,0.083,0.032,PASS,OP-006
MCH-P-000284,EV-2B01EB4273,2026-06-09T23:42:24.543605,True,3,3,mock_images/MCH-P-000284_3b9cfe.jpg,0.922,0.006,0.065,PASS,OP-003
MCH-P-000284,EV-ABD2236B5C,2026-08-04T01:14:24.543841,True,8,8,mock_images/MCH-P-000284_1ccbc5.jpg,0.881,0.067,0.036,PASS,OP-009
MCH-P-000285,EV-1848F0CCFC,2026-08-14T06:25:24.544291,True,8,8,mock_images/MCH-P-000285_39f23b.jpg,0.958,0.044,0.0,PASS,OP-002
MCH-P-000285,EV-DDD466C255,2026-05-05T09:32:24.544529,True,2,2,mock_images/MCH-P-000285_eefb01.jpg,0.872,0.045,0.032,PASS,OP-002
MCH-P-000285,EV-BE81601178,2026-08-08T02:27:24.544734,True,9,9,mock_images/MCH-P-000285_b2d062.jpg,0.98,0.052,0.054,PASS,OP-004
MCH-P-000286,EV-3BB21721CA,2026-04-30T23:11:24.545368,True,1,1,mock_images/MCH-P-000286_476d7a.jpg,0.926,0.093,0.078,PASS,OP-010
MCH-P-000286,EV-654E8C65C3,2026-05-07T14:12:24.545667,True,6,6,mock_images/MCH-P-000286_cada96.jpg,0.954,0.045,0.058,PASS,OP-007
MCH-P-000286,EV-EF450D0D76,2026-07-07T05:34:24.545933,True,6,6,mock_images/MCH-P-000286_a433d0.jpg,0.96,0.005,0.008,PASS,OP-004
MCH-P-000287,EV-3FC3FBF4F5,2026-07-18T16:16:24.546636,True,7,7,mock_images/MCH-P-000287_3ac002.jpg,0.975,0.052,0.079,PASS,OP-002
MCH-P-000287,EV-2119280896,2026-07-08T12:53:24.546932,True,1,1,mock_images/MCH-P-000287_fc6f90.jpg,1.0,0.036,0.08,PASS,OP-006
MCH-P-000287,EV-5E96632693,2026-08-17T05:04:24.547301,True,3,3,mock_images/MCH-P-000287_41dc33.jpg,0.967,0.024,0.054,PASS,OP-003
MCH-P-000288,EV-BE9BFD3B8B,2026-07-12T17:36:24.547990,True,1,1,mock_images/MCH-P-000288_2f2f08.jpg,0.929,0.007,0.094,PASS,OP-004
MCH-P-000288,EV-68595757EF,2026-08-05T06:25:24.548243,True,1,1,mock_images/MCH-P-000288_e78302.jpg,0.964,0.024,0.04,PASS,OP-001
MCH-P-000288,EV-FC3B61AE51,2026-05-25T14:49:24.548446,True,9,9,mock_images/MCH-P-000288_83f92c.jpg,0.991,0.0,0.069,PASS,OP-010
MCH-P-000289,EV-3FF2E404E3,2026-05-25T03:52:24.549013,True,6,6,mock_images/MCH-P-000289_983109.jpg,0.886,0.082,0.0,PASS,OP-006
MCH-P-000289,EV-327EC6CAB9,2026-07-03T16:05:24.549279,True,3,3,mock_images/MCH-P-000289_47aeaf.jpg,1.0,0.195,0.077,PASS,OP-005
MCH-P-000289,EV-706222557A,2026-06-30T05:36:24.549480,True,2,2,mock_images/MCH-P-000289_646ab9.jpg,0.978,0.059,0.031,PASS,OP-006
MCH-P-000290,EV-B9E85C7B9B,2026-05-22T11:47:24.549989,True,5,5,mock_images/MCH-P-000290_879b69.jpg,0.958,0.0,0.032,PASS,OP-010
MCH-P-000290,EV-73B817488D,2026-05-29T03:05:24.550222,True,6,6,mock_images/MCH-P-000290_a45e5a.jpg,1.0,0.0,0.048,PASS,OP-007
MCH-P-000290,EV-99F6BEEAC3,2026-05-13T00:43:24.550445,True,3,3,mock_images/MCH-P-000290_afa339.jpg,0.957,0.0,0.034,PASS,OP-007
MCH-P-000291,EV-EC17FFC5BD,2026-07-16T00:21:24.550995,True,8,8,mock_images/MCH-P-000291_197022.jpg,0.891,0.047,0.011,PASS,OP-008
MCH-P-000291,EV-A31896ADD3,2026-07-04T05:44:24.551270,True,7,7,mock_images/MCH-P-000291_06de85.jpg,1.0,0.017,0.052,PASS,OP-009
MCH-P-000291,EV-4989676BE4,2026-05-09T04:57:24.551473,False,2,1,mock_images/MCH-P-000291_630396.jpg,0.951,0.0,0.068,FAIL,OP-005
MCH-P-000292,EV-DBA31B6A96,2026-07-25T22:56:24.551953,True,5,5,mock_images/MCH-P-000292_f11008.jpg,0.927,0.092,0.027,PASS,OP-010
MCH-P-000292,EV-3316C98227,2026-08-15T03:55:24.552177,True,6,6,mock_images/MCH-P-000292_f73662.jpg,0.957,0.125,0.067,PASS,OP-001
MCH-P-000292,EV-C8545CE6AC,2026-07-17T22:31:24.552379,True,9,9,mock_images/MCH-P-000292_e39fef.jpg,0.956,0.228,0.083,PASS,OP-001
MCH-P-000293,EV-52437A0DBC,2026-08-12T08:02:24.552778,True,8,8,mock_images/MCH-P-000293_b34033.jpg,0.966,0.018,0.043,PASS,OP-007
MCH-P-000293,EV-DFE22EB723,2026-07-15T10:41:24.552981,True,1,1,mock_images/MCH-P-000293_d98b7c.jpg,0.912,0.096,0.061,PASS,OP-001
MCH-P-000293,EV-877140399F,2026-07-26T03:12:24.553206,True,2,2,mock_images/MCH-P-000293_a8e3cc.jpg,0.861,0.064,0.0,PASS,OP-008
MCH-P-000294,EV-42634E900C,2026-07-04T02:51:24.553674,True,3,3,mock_images/MCH-P-000294_72ba16.jpg,0.948,0.055,0.052,PASS,OP-002
MCH-P-000294,EV-DDB242EA40,2026-06-09T20:45:24.553943,True,6,6,mock_images/MCH-P-000294_dffda2.jpg,0.902,0.043,0.086,PASS,OP-005
MCH-P-000294,EV-B10581FF53,2026-07-01T21:32:24.554271,True,1,1,mock_images/MCH-P-000294_9d3f1e.jpg,1.0,0.1,0.02,PASS,OP-006
MCH-P-000295,EV-166F5737C6,2026-08-16T11:57:24.554941,True,9,9,mock_images/MCH-P-000295_fc80da.jpg,0.991,0.059,0.03,PASS,OP-003
MCH-P-000295,EV-D3A974A9B5,2026-07-20T02:32:24.555191,True,8,8,mock_images/MCH-P-000295_5fda57.jpg,0.997,0.058,0.11,PASS,OP-006
MCH-P-000295,EV-88D2C9297D,2026-07-12T01:07:24.555543,True,8,8,mock_images/MCH-P-000295_b7f6b9.jpg,0.908,0.0,0.082,PASS,OP-006
MCH-P-000296,EV-D3E467FB60,2026-07-06T07:02:24.556151,True,3,3,mock_images/MCH-P-000296_2f25af.jpg,0.885,0.0,0.052,PASS,OP-010
MCH-P-000296,EV-2F8D7DF983,2026-06-21T17:50:24.556624,True,4,4,mock_images/MCH-P-000296_72426f.jpg,0.971,0.109,0.093,PASS,OP-002
MCH-P-000296,EV-62B76E1C55,2026-05-10T03:00:24.556877,True,1,1,mock_images/MCH-P-000296_270c57.jpg,0.997,0.02,0.036,PASS,OP-005
MCH-P-000297,EV-764DABBEAB,2026-05-07T17:51:24.557488,True,4,4,mock_images/MCH-P-000297_a1fee5.jpg,0.977,0.0,0.067,PASS,OP-008
MCH-P-000297,EV-CC8594F2C1,2026-06-22T17:44:24.557720,True,4,4,mock_images/MCH-P-000297_bc4fe2.jpg,0.913,0.024,0.078,PASS,OP-007
MCH-P-000297,EV-6EEFABE7A5,2026-05-18T04:45:24.557903,True,1,1,mock_images/MCH-P-000297_741589.jpg,1.0,0.024,0.057,PASS,OP-001
MCH-P-000298,EV-2F4E11DE4A,2026-04-16T19:08:24.558349,True,7,6,mock_images/MCH-P-000298_c4e7f5.jpg,0.932,0.088,0.063,FAIL,OP-010
MCH-P-000298,EV-9A84E67CDC,2026-07-06T18:59:24.558537,True,1,1,mock_images/MCH-P-000298_14cd46.jpg,0.917,0.046,0.051,PASS,OP-006
MCH-P-000298,EV-994A121912,2026-05-03T14:53:24.558696,True,8,8,mock_images/MCH-P-000298_c83f4f.jpg,0.895,0.0,0.106,PASS,OP-006
MCH-P-000299,EV-04365D4846,2026-07-10T09:11:24.559259,True,9,9,mock_images/MCH-P-000299_22ce59.jpg,0.909,0.0,0.04,PASS,OP-009
MCH-P-000299,EV-28121C1719,2026-04-20T15:22:24.559566,True,3,3,mock_images/MCH-P-000299_b7f654.jpg,0.912,0.046,0.031,PASS,OP-009
MCH-P-000299,EV-20D481779B,2026-04-26T06:55:24.559867,True,6,6,mock_images/MCH-P-000299_02fb12.jpg,0.886,0.083,0.143,PASS,OP-002
MCH-P-000300,EV-3963A6895D,2026-08-01T18:18:24.560363,True,6,6,mock_images/MCH-P-000300_25bf11.jpg,1.0,0.172,0.084,PASS,OP-003
MCH-P-000300,EV-571C4ACD4D,2026-04-21T10:55:24.560614,True,6,6,mock_images/MCH-P-000300_953eb1.jpg,1.0,0.028,0.029,PASS,OP-008
MCH-P-000300,EV-C1CFA20D45,2026-05-12T03:37:24.560844,True,9,9,mock_images/MCH-P-000300_91c6ea.jpg,0.913,0.094,0.013,PASS,OP-009
MCH-P-000301,EV-DC36790315,2026-08-18T14:57:24.561354,True,3,3,mock_images/MCH-P-000301_02dd2a.jpg,0.948,0.046,0.081,PASS,OP-006
MCH-P-000301,EV-EC70A6B997,2026-06-29T21:45:24.561630,True,4,4,mock_images/MCH-P-000301_8763ca.jpg,0.982,0.021,0.038,PASS,OP-009
MCH-P-000301,EV-62E23C34DD,2026-07-24T12:03:24.561836,True,5,5,mock_images/MCH-P-000301_5031d7.jpg,0.924,0.055,0.007,PASS,OP-006
MCH-P-000302,EV-7721FD3E1B,2026-08-18T03:10:24.562345,True,4,4,mock_images/MCH-P-000302_056b13.jpg,0.918,0.0,0.055,PASS,OP-008
MCH-P-000302,EV-51A841127D,2026-05-05T18:08:24.562588,True,9,9,mock_images/MCH-P-000302_505bac.jpg,0.877,0.14,0.142,PASS,OP-006
MCH-P-000302,EV-83D9C5AB87,2026-05-17T07:57:24.562836,True,1,1,mock_images/MCH-P-000302_8b3491.jpg,1.0,0.038,0.019,PASS,OP-003
MCH-P-000303,EV-8A925D49E8,2026-08-14T10:06:24.563384,True,4,4,mock_images/MCH-P-000303_a3fcbd.jpg,1.0,0.049,0.002,PASS,OP-007
MCH-P-000303,EV-1EAEA55150,2026-07-19T00:14:24.563688,True,6,6,mock_images/MCH-P-000303_cc0524.jpg,0.924,0.078,0.007,PASS,OP-006
MCH-P-000303,EV-752F18973A,2026-07-05T14:16:24.563909,True,4,4,mock_images/MCH-P-000303_172d1f.jpg,0.92,0.013,0.0,PASS,OP-006
MCH-P-000304,EV-A433995646,2026-04-17T03:54:24.564324,True,5,5,mock_images/MCH-P-000304_5cd632.jpg,1.0,0.059,0.078,PASS,OP-009
MCH-P-000304,EV-5C0132A793,2026-07-05T13:15:24.564547,True,8,7,mock_images/MCH-P-000304_b2a7ec.jpg,1.0,0.025,0.047,FAIL,OP-008
MCH-P-000304,EV-88F58B5593,2026-06-03T17:45:24.564747,True,5,5,mock_images/MCH-P-000304_d228fb.jpg,1.0,0.116,0.022,PASS,OP-001
MCH-P-000305,EV-85182850E1,2026-07-21T03:02:24.565276,True,9,9,mock_images/MCH-P-000305_fddd9b.jpg,0.824,0.0,0.105,PASS,OP-009
MCH-P-000305,EV-E74FCD214A,2026-04-14T08:35:24.565497,True,4,4,mock_images/MCH-P-000305_bde4cb.jpg,0.972,0.001,0.031,PASS,OP-002
MCH-P-000305,EV-EB0B323B99,2026-04-21T03:18:24.565719,True,4,4,mock_images/MCH-P-000305_d0da13.jpg,1.0,0.13,0.0,PASS,OP-004
MCH-P-000306,EV-91E7C298DE,2026-07-19T19:35:24.566219,True,6,6,mock_images/MCH-P-000306_55d798.jpg,1.0,0.103,0.046,PASS,OP-005
MCH-P-000306,EV-2D70B32EEB,2026-05-23T18:16:24.566479,True,5,4,mock_images/MCH-P-000306_2bb2ff.jpg,0.939,0.021,0.064,FAIL,OP-010
MCH-P-000306,EV-1D28405767,2026-04-09T11:07:24.566687,True,2,2,mock_images/MCH-P-000306_6984ae.jpg,0.963,0.167,0.035,PASS,OP-001
MCH-P-000307,EV-DBF501F5C7,2026-04-15T16:02:24.567252,True,4,4,mock_images/MCH-P-000307_244aa2.jpg,0.94,0.106,0.056,PASS,OP-006
MCH-P-000307,EV-10E0666AFD,2026-05-05T13:13:24.567771,False,8,8,mock_images/MCH-P-000307_b99270.jpg,0.851,0.122,0.126,FAIL,OP-002
MCH-P-000307,EV-ECB7C5E13E,2026-04-21T01:02:24.568142,True,6,6,mock_images/MCH-P-000307_5254ed.jpg,1.0,0.155,0.164,PASS,OP-009
MCH-P-000308,EV-821ECFEEF1,2026-05-19T15:24:24.568926,True,9,9,mock_images/MCH-P-000308_8ff839.jpg,0.936,0.032,0.057,PASS,OP-001
MCH-P-000308,EV-1A6A97A005,2026-07-12T19:24:24.569915,True,9,9,mock_images/MCH-P-000308_958c9c.jpg,0.793,0.0,0.0,PASS,OP-003
MCH-P-000308,EV-E0F89B9C10,2026-06-26T12:57:24.570254,True,2,2,mock_images/MCH-P-000308_fc1f1b.jpg,1.0,0.049,0.042,PASS,OP-006
MCH-P-000309,EV-E40F5F1FC5,2026-08-23T19:52:24.571059,True,9,9,mock_images/MCH-P-000309_7449b7.jpg,1.0,0.012,0.084,PASS,OP-005
MCH-P-000309,EV-FDC9C74F80,2026-05-16T23:14:24.571610,True,8,8,mock_images/MCH-P-000309_85387c.jpg,0.861,0.113,0.047,PASS,OP-001
